ID,Comprende los objetivos del equipo y los objetivos de la empresa.,Ve cómo la contribución personal impacta el negocio.,Toma medidas basadas en la comprensión de las necesidades del cliente y del consumidor.,Pregunta activamente para aprender sobre el negocio para tomar decisiones apropiadas,Comprende el impacto de nuestras operaciones en la comunidad.,Participa en actividades dentro de la comunidad.,Asume la responsabilidad de sus propias acciones y consecuencias.,Muestra congruencia en palabras y acciones.,Vive los valores y principios de Nestlé.,Actúa teniendo en cuenta la reputación y el mejor interés de la organización.,Interactúa con integridad y honestidad.,Admite errores.,Logra resultados en el cumplimiento de los Principios empresariales corporativos de Nestlé.,Muestra un impulso para alcanzar objetivos ambiciosos de desempeño y estándares de calidad.,Planea y prioriza el trabajo de manera efectiva.,Aprovecha cada oportunidad para hacer más de lo esperado.,No duda en actuar.,Persigue objetivos con energía y conduce hasta su finalización.,Asume la responsabilidad de entregar los resultados esperados (qué y cómo).,Busca activamente comentarios de otros.,Crea y ejecuta planes de desarrollo personal.,Aprovecha todas las oportunidades para aprender y crecer.,Aprende de los éxitos y errores.,Tiene recursos para perseguir objetivos de aprendizaje.,"Tiene una gran autoconciencia personal: fortalezas, debilidades, oportunidades y límites.",Obtiene la confianza y el apoyo de los demás.,Está preparado para hacer compromisos para lograr los objetivos del grupo.,"Contribuye activamente con ideas, energía y el deseo de tener éxito como equipo.",Influye sin autoridad.,Se interesa y escucha atentamente las ideas de los demás.,Funciona a través de desacuerdos sin dañar las relaciones.,Anticipa problemas futuros y trabaja para minimizarlos o prevenirlos.,"Afronta nuevos problemas, abre nuevos caminos y desarrolla planes de contingencia.",Inicia y contribuye a la innovación y la mejora continua.,Es de mente abierta hacia nuevas y diferentes formas de hacer las cosas.,"Desafía constructivamente el ""por qué"" y pregunta ""por qué no"".",Actúa de manera decisiva y proactiva.,Comprende los objetivos del equipo y los objetivos de la empresa._AUTOEVALUCIÓN,Ve cómo la contribución personal impacta el negocio._AUTOEVALUCIÓN,Toma medidas basadas en la comprensión de las necesidades del cliente y del consumidor._AUTOEVALUCIÓN,Pregunta activamente para aprender sobre el negocio para tomar decisiones apropiadas_AUTOEVALUCIÓN,Comprende el impacto de nuestras operaciones en la comunidad._AUTOEVALUCIÓN,Participa en actividades dentro de la comunidad._AUTOEVALUCIÓN,Asume la responsabilidad de sus propias acciones y consecuencias._AUTOEVALUCIÓN,Muestra congruencia en palabras y acciones._AUTOEVALUCIÓN,Vive los valores y principios de Nestlé._AUTOEVALUCIÓN,Actúa teniendo en cuenta la reputación y el mejor interés de la organización._AUTOEVALUCIÓN,Interactúa con integridad y honestidad._AUTOEVALUCIÓN,Admite errores._AUTOEVALUCIÓN,Logra resultados en el cumplimiento de los Principios empresariales corporativos de Nestlé._AUTOEVALUCIÓN,Muestra un impulso para alcanzar objetivos ambiciosos de desempeño y estándares de calidad._AUTOEVALUCIÓN,Planea y prioriza el trabajo de manera efectiva._AUTOEVALUCIÓN,Aprovecha cada oportunidad para hacer más de lo esperado._AUTOEVALUCIÓN,No duda en actuar._AUTOEVALUCIÓN,Persigue objetivos con energía y conduce hasta su finalización._AUTOEVALUCIÓN,Asume la responsabilidad de entregar los resultados esperados (qué y cómo)._AUTOEVALUCIÓN,Busca activamente comentarios de otros._AUTOEVALUCIÓN,Crea y ejecuta planes de desarrollo personal._AUTOEVALUCIÓN,Aprovecha todas las oportunidades para aprender y crecer._AUTOEVALUCIÓN,Aprende de los éxitos y errores._AUTOEVALUCIÓN,Tiene recursos para perseguir objetivos de aprendizaje._AUTOEVALUCIÓN,"Tiene una gran autoconciencia personal: fortalezas, debilidades, oportunidades y límites._AUTOEVALUCIÓN",Obtiene la confianza y el apoyo de los demás._AUTOEVALUCIÓN,Está preparado para hacer compromisos para lograr los objetivos del grupo._AUTOEVALUCIÓN,"Contribuye activamente con ideas, energía y el deseo de tener éxito como equipo._AUTOEVALUCIÓN",Influye sin autoridad._AUTOEVALUCIÓN,Se interesa y escucha atentamente las ideas de los demás._AUTOEVALUCIÓN,Funciona a través de desacuerdos sin dañar las relaciones._AUTOEVALUCIÓN,Anticipa problemas futuros y trabaja para minimizarlos o prevenirlos._AUTOEVALUCIÓN,"Afronta nuevos problemas, abre nuevos caminos y desarrolla planes de contingencia._AUTOEVALUCIÓN",Inicia y contribuye a la innovación y la mejora continua._AUTOEVALUCIÓN,Es de mente abierta hacia nuevas y diferentes formas de hacer las cosas._AUTOEVALUCIÓN,"Desafía constructivamente el ""por qué"" y pregunta ""por qué no""._AUTOEVALUCIÓN",Actúa de manera decisiva y proactiva._AUTOEVALUCIÓN,Date,Global Pay Grade,Function,Position,Technical Entry Date (date format),Age,PotencialT,DesempeñoT,Desempeño,Potencial
10712651,3,3,3,3,3,3,2,3,3,3,4,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,3,2,3,2,3,3,2,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,3,3,3,4,3,3,4,4,3,3,4,4,3,3,2021-04-30,I,Operations,Coordinador Planeacion Distribucion Impo,2036,30-34,2,1,2,2
10714861,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,3,3,4,4,3,4,4,4,4,3,4,3,3,3,4,4,4,4,2021-04-30,I,Operations,Coordinador Asuntos Regulatorios,2021,25-29,2,3,3,2
10714869,2,3,3,3,4,3,3,3,4,4,4,2,4,3,3,3,3,4,3,2,3,4,3,3,3,3,2,3,2,4,2,2,2,3,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2021-04-30,K,Marketing & Sales,Coffee Specialist Boutique,2021,40-44,2,1,2,2
10714870,3,2,3,4,3,4,3,3,3,3,3,3,3,3,4,3,4,4,4,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,2021-04-30,J,Human Resources,Especialista HRBP,2021,40-44,2,1,2,2
10715022,3,3,4,3,2,2,4,4,4,2,3,4,3,3,2,2,2,3,2,2,2,3,3,3,3,3,2,2,2,4,3,2,2,2,3,2,2,4,3,4,3,2,4,4,3,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,4,3,3,2021-04-30,L,Operations,Tecnico Cajero,2021,45-49,2,1,2,2
10715121,3,4,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,3,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,2020-01-31,I,Research & Development,Coordinador Desarrollo Maquilas,2021,25-29,3,3,3,2
10716794,3,3,4,4,3,3,3,3,4,4,3,3,2,2,3,2,3,2,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,2,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,2021-04-30,L,Operations,Tecnico Operador Mesa Control,2005,35-39,2,1,2,2
10717719,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,2,1,4,4,4,4,4,3,4,3,3,4,3,3,4,2,2,4,3,3,3,4,4,4,3,3,3,3,3,4,4,2,3,2021-04-30,I,Operations,Coordinador Customer Facing,2005,25-29,2,3,2,2
10717743,3,2,3,2,3,3,4,3,4,4,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,4,3,3,4,3,3,2,3,3,3,3,3,4,4,3,4,4,3,4,3,4,4,4,4,4,3,4,4,4,3,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,2021-04-30,K,Marketing & Sales,Analista Servicio Tecnico,2005,40-44,2,2,2,2
10717899,3,3,3,3,3,3,4,4,4,4,4,4,3,3,2,3,3,3,2,4,3,4,4,4,3,4,4,4,4,4,4,2,3,2,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,I,Human Resources,Coordinador Atraccion Talento,2005,40-44,2,1,2,2
10718589,4,3,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,3,3,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,2021-01-31,K,Marketing & Sales,Vendedor Canal Farmacias,2005,30-34,1,1,1,1
10719043,3,3,4,3,3,3,3,4,4,4,4,4,2,3,3,2,4,2,3,3,3,4,4,3,4,4,3,4,4,4,4,2,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,2021-04-30,J,Operations,Supervisor de Manufactura,1990,25-29,2,2,2,2
10719954,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,4,4,3,3,3,3,3,4,2021-04-30,J,Research & Development,Especialista Laboratorio Quimico,1990,30-34,2,2,2,2
10719955,4,3,2,3,2,2,4,3,4,4,4,4,3,3,3,3,3,4,3,4,3,3,4,4,3,4,4,4,2,4,2,3,2,2,3,2,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3,2,3,2,3,3,3,2,3,3,3,2,3,3,3,2,3,3,2,2,3,3,2,2,2021-04-30,J,Marketing & Sales,Especialista Informacion Ventas,1990,30-34,2,1,2,2
10720045,3,3,3,4,3,2,4,3,3,3,4,2,4,3,3,3,3,3,2,3,2,3,4,3,4,3,3,3,2,3,2,2,2,2,3,2,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2021-04-30,M,Operations,Asistente Higienista,1991,30-34,2,2,3,2
10720054,3,3,3,3,3,2,3,3,3,4,4,4,4,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,2,4,3,3,3,2,4,2,3,4,4,2,3,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,3,3,4,2,3,2,2,3,3,3,2021-04-30,M,Operations,Asistente Higienista,1116,25-29,2,1,2,2
10720360,4,4,4,3,3,2,4,4,4,4,4,3,4,3,3,4,3,3,4,3,3,4,4,3,3,3,3,4,4,3,4,4,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,4,4,3,4,2021-04-30,K,Operations,Analista Aseguramiento Calidad,1943,25-29,2,2,3,2
10720687,3,3,2,3,2,3,2,2,2,2,2,1,3,3,2,2,2,2,2,3,2,3,3,3,3,2,2,2,3,3,3,3,2,2,3,2,3,3,4,3,4,3,4,3,4,4,4,4,3,4,3,3,4,4,4,3,3,4,4,3,4,4,4,4,3,3,4,3,3,3,3,4,3,4,2021-04-30,K,Marketing & Sales,Analista Informacion Cuentas Mayoreo,1990,25-29,2,1,2,2
10720689,3,4,4,3,2,2,4,4,4,4,4,3,4,4,4,3,3,4,3,3,2,3,3,4,3,4,4,4,3,3,3,3,2,3,3,3,3,3,3,4,3,4,3,4,4,4,3,4,4,4,3,3,4,3,4,4,3,3,4,4,3,3,4,4,4,3,4,4,3,3,3,4,4,4,2021-04-30,J,Research & Development,Especialista Innovacion Tecnologica,1854,30-34,2,1,2,2
10720690,4,4,4,4,4,4,4,3,3,4,3,4,3,3,3,4,4,3,4,3,3,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2020-01-31,J,Marketing & Sales,Team Leader Boutique,1990,30-34,2,2,2,2
10720691,3,3,3,4,2,2,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3,3,4,3,3,4,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,I,Operations,Coordinador Aseguramiento Calidad,1990,25-29,3,2,2,2
10722357,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,3,4,4,2,3,3,3,4,4,4,3,2,4,3,3,2,4,4,3,4,3,4,4,4,3,4,3,3,4,4,4,4,4,4,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,4,4,3,4,4,2021-04-30,L,Operations,Settlement Technical,1976,30-34,2,2,3,2
10723255,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,2,4,4,4,3,4,3,3,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,2,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2021-04-30,K,Marketing & Sales,Coffee Specialist Boutique,1976,25-29,3,2,3,3
10723296,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,3,4,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,3,3,3,4,4,4,3,4,2021-04-30,J,Human Resources,Especialista CoS,1976,30-34,2,2,3,2
10723306,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,2,4,4,3,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,3,4,3,4,3,3,4,4,3,3,3,4,4,4,4,3,4,2021-04-30,I,Marketing & Sales,Coordinador Capacitación Comercial,1976,30-34,2,2,2,2
10723472,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,J,Operations,Especialista MANTO Fabricacion,1977,30-34,3,2,3,3
10723966,3,3,4,3,3,3,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,4,4,3,3,4,4,4,3,2,2,4,4,3,4,4,4,2,2,3,4,4,4,4,4,4,4,4,3,4,4,4,4,2,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,2021-04-30,K,Marketing & Sales,Vendedor Mayoreo,1976,35-39,2,1,2,2
10723992,4,3,4,4,4,3,3,3,4,4,4,2,4,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,3,3,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,2021-04-30,J,Operations,Especialista Aseguramiento Calidad,1976,25-29,2,3,2,3
10725176,4,4,4,4,4,4,3,4,4,4,4,3,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2021-04-30,K,Operations,Analista Control de Stock,1961,45-49,2,3,2,2
10725711,3,4,4,4,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,4,4,3,4,4,4,3,2,4,4,3,4,3,4,3,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,3,3,4,4,3,3,3,3,4,4,2021-03-31,L,Operations,Tecnico Supervisor de Turno,1960,25-29,2,2,2,3
10727148,2,2,2,2,3,3,4,3,3,3,4,3,1,1,2,1,1,2,2,3,1,1,2,3,3,3,2,1,1,3,3,1,2,2,2,2,2,3,4,3,3,4,4,4,3,4,4,4,4,3,2,3,2,3,3,2,3,2,3,4,2,2,4,2,2,3,4,2,3,2,2,3,2,3,2020-01-31,L,Marketing & Sales,Asesor Nutricional JR.,1961,30-34,2,2,2,2
10727153,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,J,Marketing & Sales,Especialista Ventas,1961,35-39,3,2,3,2
10728834,2,2,3,2,2,3,3,3,4,3,4,3,4,2,2,3,3,3,3,3,2,2,3,3,3,3,2,3,2,3,3,3,3,2,2,2,3,3,3,3,3,4,4,3,3,4,3,4,3,3,3,4,4,3,3,4,3,3,4,4,3,3,4,3,3,3,3,3,3,4,3,4,2,3,2021-04-30,L,Operations,Tecnico Aseguramiento Calidad,1949,25-29,2,2,2,2
10729190,4,3,4,3,4,2,4,3,4,4,4,3,4,3,3,4,4,4,3,4,2,3,3,3,4,4,4,3,2,4,2,3,3,3,4,2,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2021-04-30,L,Marketing & Sales,Vendedor,1945,40-44,2,1,2,2
10729489,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,2021-04-30,L,Marketing & Sales,Asesor Nutricional JR.,1945,30-34,3,1,2,3
10729811,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,3,4,3,3,4,3,3,4,4,4,3,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,2,3,4,4,3,2,4,4,3,3,4,3,3,3,3,4,3,3,2021-04-30,I,Operations,Coordinador Resurtido,1945,35-39,2,2,2,2
10729813,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,4,4,4,3,3,2,4,3,4,3,4,3,4,3,4,3,2,3,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,3,3,3,4,4,3,4,4,4,3,4,4,4,3,4,4,3,3,2021-02-28,I,Marketing & Sales,Coordinador Cuentas Clave,1945,30-34,2,2,2,2
10729817,3,3,3,3,3,2,3,3,4,4,4,4,4,3,4,3,2,3,2,3,3,3,3,3,3,3,3,3,2,4,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,3,4,2021-04-30,H,Marketing & Sales,Jefe Marketing Activation,1945,30-34,2,2,2,2
10729822,4,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,4,4,3,4,3,4,4,3,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,3,4,3,1,4,4,4,4,4,4,3,3,3,3,2,4,3,3,3,4,4,3,2,3,4,3,2,4,3,2,3,3,4,3,3,2021-04-30,I,Operations,Coordinador Planeacion Demanda,1945,40-44,2,2,2,2
10729829,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,3,4,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,3,4,4,4,4,3,3,2,2,4,3,3,2021-04-30,J,Operations,Especialista Logistica,1945,25-29,2,2,2,3
10729843,4,4,3,3,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,3,4,4,4,4,3,3,4,4,4,3,4,3,4,4,4,3,3,4,3,3,3,3,2,4,4,4,3,4,3,2,2,2,2,2,3,3,3,2,3,3,3,3,4,3,2,2,3,3,3,3,2,4,3,3,2021-04-30,I,Human Resources,Coordinador HRBP,1945,30-34,2,2,2,2
10730187,4,4,3,2,4,2,4,4,4,4,4,4,4,3,3,3,3,4,2,2,2,4,4,4,4,3,4,3,2,4,3,3,3,2,3,2,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,L,Operations,Cashier Technician,1945,50-54,2,1,2,2
10730191,4,4,3,4,4,2,3,2,3,3,2,2,4,4,4,3,3,4,4,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,2021-04-30,I,Marketing & Sales,Coordinador Cuentas Clave,1945,35-39,2,3,3,3
10730250,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,3,3,3,2,2,3,3,2,2,2,3,2,3,4,4,3,3,2,2,4,4,4,4,4,4,4,3,4,3,2,3,4,1,2,2,1,2,4,2,2,1,3,1,1,4,3,2,3,2,1,2021-04-30,L,Operations,Tecnico Supervisor de Turno,1942,35-39,2,2,2,2
10730754,2,3,3,2,2,3,3,3,3,3,3,3,2,2,3,2,3,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,4,4,2,4,3,3,4,4,4,3,3,4,3,4,3,2,4,3,4,4,2,2,3,2,3,3,3,2,4,3,2,3,4,3,2021-04-30,M,Operations,Asistente Mesa de Control,1932,25-29,2,1,2,1
10730802,3,3,4,4,3,3,3,4,4,3,4,4,4,3,3,4,3,3,3,3,3,3,3,4,3,4,4,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,2021-04-30,L,Operations,Tecnico Supervisor de Turno,1932,25-29,2,2,2,2
10730850,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,2,3,4,2,4,3,4,4,4,4,3,3,3,3,3,3,3,3,2,4,4,3,3,4,4,3,3,4,4,2,3,2,4,3,3,2021-04-30,L,Operations,Tecnico Supervisor de Turno,1932,35-39,2,2,2,2
10730854,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,4,4,3,3,3,4,3,4,4,4,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,2,4,4,2,3,3,4,4,4,2021-04-30,L,Operations,Tecnico Supervisor de Turno,1932,30-34,2,1,2,2
10730941,3,3,3,2,3,4,3,3,4,3,4,4,2,3,3,3,2,3,2,3,2,2,3,2,2,3,3,2,3,3,3,2,2,2,3,3,2,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2021-04-30,M,Operations,Asistente Mesa de Control,1932,30-34,2,1,2,2
10730981,2,2,3,3,2,3,2,2,3,3,2,2,3,2,2,2,3,3,2,3,2,2,3,2,2,2,2,2,3,3,3,2,2,2,3,2,2,3,3,4,4,4,4,4,3,3,4,4,4,3,3,4,4,4,3,3,4,4,3,4,3,4,4,4,3,4,3,3,4,4,3,4,3,4,2021-04-30,M,Operations,Asistente Mesa de Control,1932,35-39,2,2,1,2
10730988,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,3,3,3,2,2,3,3,2,2,3,3,2,3,3,3,3,3,2,3,3,2,3,2,3,4,4,3,3,3,4,3,2,3,3,3,2,3,4,3,2021-04-30,K,Operations,Analista Flota Dedicada,1932,25-29,2,2,2,2
10731219,3,4,3,3,3,4,3,3,4,4,4,4,3,2,3,2,2,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2021-04-30,I,Operations,Coordinador Resurtido,1945,35-39,3,2,3,2
10732996,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,2,3,2,3,3,2,3,2,3,3,2,3,3,2,3,2,2,4,4,4,4,4,4,3,3,4,4,3,4,3,4,3,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,2021-04-30,K,Operations,Maintenance Analyst,1930,25-29,2,3,2,2
10733020,3,3,3,2,3,2,4,4,4,4,4,4,3,3,2,3,3,3,4,2,2,3,4,2,3,4,2,3,4,3,4,2,3,3,4,3,3,3,4,2,1,2,2,4,3,3,2,4,4,2,2,3,3,2,3,3,1,2,4,4,3,3,4,3,2,2,3,3,3,2,3,3,2,3,2020-01-31,J,Operations,Especialista Instrumentacion y Control,1930,30-34,3,1,2,2
10733245,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3,4,4,3,4,4,3,3,4,4,3,2,3,3,2,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,K,Operations,Analista Fabricacion,1928,30-34,3,1,2,2
10733297,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,4,3,3,4,4,4,3,4,4,4,4,3,4,4,2,3,3,3,4,3,4,3,3,2021-04-30,L,Marketing & Sales,Vendedor,1930,30-34,2,2,3,2
10734177,3,2,3,2,3,2,3,3,4,4,4,3,3,2,2,2,2,2,3,3,2,3,3,3,2,3,3,2,3,3,4,3,3,3,3,3,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,3,4,4,4,3,2021-04-30,J,Marketing & Sales,Especialista Trade Marketing,1930,35-39,2,1,2,2
10734184,3,3,3,2,3,3,4,3,4,3,4,4,4,3,2,2,3,3,2,3,2,3,3,3,2,4,4,3,4,4,3,3,3,2,3,2,3,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,3,3,2021-04-30,J,Operations,Especialista Soporte Dsp,1930,35-39,2,1,2,2
10736732,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,J,Operations,Especialista Almacen,1914,35-39,2,3,3,2
